CDSCode,C,D,S,SARCYear,BTEACHSAL,MTCHSAL,HTCHSAL,PRSAL,PRSALM,PRSALH,SUPSAL,PTCHSAL,PADMSAL,AVEBTCHSAL,AVGMTCHSAL,AVGHTCHSAL,AVGPRSAL,AVGPRSALM,AVGPRSALH,AVGSUPSAL,AVGPTCHSAL,AVGPADMSAL
42691956045470,42,69195,6045470,2019-20,53838,93925,110364,141539,0,0,216887,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
42691956045488,42,69195,6045488,2019-20,53838,93925,110364,141539,0,0,216887,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
42691956045496,42,69195,6045496,2019-20,53838,93925,110364,141539,0,0,216887,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
42691956045504,42,69195,6045504,2019-20,53838,93925,110364,141539,0,0,216887,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
42691956067110,42,69195,6067110,2019-20,53838,93925,110364,141539,0,0,216887,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
42692036045512,42,69203,6045512,2019-20,47753,77144,103464,111509,106196,0,177085,33,5,51450,80263,101012,128082,132453,134792,197968,34,6
42692036045520,42,69203,6045520,2019-20,47753,77144,103464,111509,106196,0,177085,33,5,51450,80263,101012,128082,132453,134792,197968,34,6
42692116045538,42,69211,6045538,2019-20,46684,81888,103151,135523,0,0,181000,37,8,47265,69813,91237,113466,115186,0,131359,30,7
42692116045546,42,69211,6045546,2019-20,46684,81888,103151,135523,0,0,181000,37,8,47265,69813,91237,113466,115186,0,131359,30,7
42692116045553,42,69211,6045553,2019-20,46684,81888,103151,135523,0,0,181000,37,8,47265,69813,91237,113466,115186,0,131359,30,7
42692294230454,42,69229,4230454,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692294233029,42,69229,4233029,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692294233060,42,69229,4233060,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692296045561,42,69229,6045561,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692296045579,42,69229,6045579,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692296045587,42,69229,6045587,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692296045595,42,69229,6045595,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692296045611,42,69229,6045611,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692296045629,42,69229,6045629,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692296045645,42,69229,6045645,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692296045660,42,69229,6045660,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692296060016,42,69229,6060016,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692296060024,42,69229,6060024,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692296068902,42,69229,6068902,2019-20,53028,80006,98735,124899,129752,147518,226515,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
42692606045702,42,69260,6045702,2019-20,45999,73192,100043,124373,132023,133758,214240,35,6,51450,80263,101012,128082,132453,134792,197968,34,6
42692456045710,42,69245,6045710,2019-20,44338,73897,92087,0,0,0,140000,33,5,47265,69813,91237,113466,115186,0,131359,30,7
42692526045728,42,69252,6045728,2019-20,55887,105068,141413,167670,0,0,270375,28,5,47265,69813,91237,113466,115186,0,131359,30,7
42692606045736,42,69260,6045736,2019-20,45999,73192,100043,124373,132023,133758,214240,35,6,51450,80263,101012,128082,132453,134792,197968,34,6
42692606045744,42,69260,6045744,2019-20,45999,73192,100043,124373,132023,133758,214240,35,6,51450,80263,101012,128082,132453,134792,197968,34,6
42692606045751,42,69260,6045751,2019-20,45999,73192,100043,124373,132023,133758,214240,35,6,51450,80263,101012,128082,132453,134792,197968,34,6
42692606045777,42,69260,6045777,2019-20,45999,73192,100043,124373,132023,133758,214240,35,6,51450,80263,101012,128082,132453,134792,197968,34,6
42692606045785,42,69260,6045785,2019-20,45999,73192,100043,124373,132023,133758,214240,35,6,51450,80263,101012,128082,132453,134792,197968,34,6
42692606045793,42,69260,6045793,2019-20,45999,73192,100043,124373,132023,133758,214240,35,6,51450,80263,101012,128082,132453,134792,197968,34,6
42692606045801,42,69260,6045801,2019-20,45999,73192,100043,124373,132023,133758,214240,35,6,51450,80263,101012,128082,132453,134792,197968,34,6
42767866045819,42,76786,6045819,2019-20,51781,81920,94473,132648,136967,143378,299629,32,5,52562,83575,104166,131875,137852,150626,260243,34,5
42767866045827,42,76786,6045827,2019-20,51781,81920,94473,132648,136967,143378,299629,32,5,52562,83575,104166,131875,137852,150626,260243,34,5
42767866045835,42,76786,6045835,2019-20,51781,81920,94473,132648,136967,143378,299629,32,5,52562,83575,104166,131875,137852,150626,260243,34,5
42767866045850,42,76786,6045850,2019-20,51781,81920,94473,132648,136967,143378,299629,32,5,52562,83575,104166,131875,137852,150626,260243,34,5
